age_personne,revenu_annuel,anciennete_emploi,montant_pret,taux_interet,statut_defaut,pret_pourcentage_revenu,anciennete_credit,revenu_annuel_log,montant_pret_log,note_pret_encodee,historique_defaut_encode,logement_OTHER,logement_OWN,logement_RENT,motif_EDUCATION,motif_HOMEIMPROVEMENT,motif_MEDICAL,motif_PERSONAL,motif_VENTURE
28.0,72000,1.9673770182530066,15000,-0.6473528304761059,0,0.37215618512215165,0.7855945927711688,0.5191988731491611,0.9472166020795586,-1.0456047992572928,0,0,0,0,0,0,0,0,1
29.0,66000,-0.18356058799629554,8200,1.873396130500765,1,-0.47045897678416865,0.2928584766918342,0.35452966026985283,0.09808688477739179,2.381179668716057,1,0,0,0,0,0,0,0,0
31.0,72000,2.639545020205914,12300,1.2260926936079393,0,-0.0023394423917683085,-0.19987763938750044,0.5191988731491611,0.6681818092955584,1.5244835517227195,1,0,0,0,0,0,0,0,1
28.0,72000,-0.9901621903397838,6000,1.3536861595339287,0,-0.8449546042980887,1.0319626508108362,0.5191988731491611,-0.34110154828967143,1.5244835517227195,1,0,0,0,1,0,0,0,0
32.0,51996,-0.721294989558621,10000,-1.6276440930782223,0,0.18490837136519167,0.7855945927711688,-0.096808109386275,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,0,0
33.0,51996,-0.18356058799629554,10000,-1.207519266248744,0,0.18490837136519167,0.04649041865216688,-0.096808109386275,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,0,0
30.0,72000,-0.4524277887774583,12000,-0.021833643863326927,0,-0.0023394423917683085,-0.19987763938750044,0.5191988731491611,0.6334627042541408,-0.18890868226395535,0,0,0,0,0,0,0,1,0
28.0,72000,-0.4524277887774583,10000,-0.021833643863326927,0,-0.2832111630272084,0.2928584766918342,0.5191988731491611,0.377111390429673,-0.18890868226395535,0,0,0,0,0,1,0,0,0
27.0,72000,1.6985098174718438,12500,0.2706977170401622,0,-0.0023394423917683085,0.5392265347315015,0.5191988731491611,0.6908606018015565,-0.18890868226395535,0,0,0,0,1,0,0,0,0
28.0,52000,-0.721294989558621,10000,0.5196605773835565,0,0.18490837136519167,0.2928584766918342,-0.09666252739016117,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,1,0
27.0,72000,0.8919082151283555,15250,0.6659262578353011,0,0.37215618512215165,-0.19987763938750044,0.5191988731491611,0.9704580416618134,0.6677874347293821,1,0,0,0,0,0,0,0,1
28.0,72000,1.1607754159095183,18000,0.2706977170401622,0,0.7466518126360718,1.0319626508108362,0.5191988731491611,1.2035757267553766,-0.18890868226395535,0,0,0,0,0,0,0,1,0
28.0,52000,1.9673770182530066,10000,-1.2759840528431774,0,0.18490837136519167,0.5392265347315015,-0.09666252739016117,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,0,1
29.0,52000,-0.18356058799629554,10000,0.6877105081153483,0,0.18490837136519167,0.7855945927711688,-0.09666252739016117,0.377111390429673,0.6677874347293821,1,0,0,1,0,0,1,0,0
33.0,72000,-1.2590293911209467,6600,-0.009385500846156906,0,-0.7513306974196088,0.7855945927711688,0.5191988731491611,-0.20710072089038348,-0.18890868226395535,0,0,0,0,0,0,0,0,0
29.0,72000,1.1607754159095183,1000,-1.0394693355169524,0,-1.500321952447449,0.04649041865216688,0.5191988731491611,-2.8594453418201247,-1.0456047992572928,0,0,0,0,0,1,0,0,0
28.0,72000,0.8919082151283555,7500,-1.5622913422380813,0,-0.6577067905411286,1.0319626508108362,0.5191988731491611,-0.027371081326199486,1.5244835517227195,0,0,0,0,0,0,0,1,0
31.0,52000,-0.18356058799629554,10000,0.2520255025144075,0,0.18490837136519167,0.2928584766918342,-0.09666252739016117,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,0,1
29.0,52000,1.1607754159095183,10000,-0.9398841913795946,0,0.18490837136519167,0.5392265347315015,-0.09666252739016117,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,1,0
27.0,72000,-0.18356058799629554,8000,0.021734856696767318,0,-0.5640828836626486,0.7855945927711688,0.5191988731491611,0.06336920847450611,0.6677874347293821,1,0,1,0,1,0,0,0,0
33.0,53000,2.2362442190341696,10000,1.5372962690371827,0,0.18490837136519167,0.7855945927711688,-0.060613942157613655,0.377111390429673,0.6677874347293821,0,0,0,1,1,0,0,0,0
29.0,72072,-0.18356058799629554,12000,-0.7873944394192652,0,-0.0023394423917683085,0.5392265347315015,0.5210904308092692,0.6334627042541408,-1.0456047992572928,0,0,0,0,0,0,0,0,0
28.0,72087,1.429642616690681,16000,0.7655114019726591,0,0.46578009200063175,0.04649041865216688,0.5214842674696389,1.037962749778786,0.6677874347293821,0,0,0,0,0,0,0,1,0
27.0,53000,0.6230410143471927,10000,-0.23967614666379705,0,0.18490837136519167,-0.19987763938750044,-0.060613942157613655,0.377111390429673,-0.18890868226395535,0,0,0,1,1,0,0,0,0
33.0,53000,-0.721294989558621,10000,-0.6473528304761059,0,0.18490837136519167,0.7855945927711688,-0.060613942157613655,0.377111390429673,-1.0456047992572928,0,0,0,1,1,0,0,0,0
28.0,53000,-0.721294989558621,10000,0.2706977170401622,0,0.18490837136519167,0.04649041865216688,-0.060613942157613655,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,1,0,0
28.0,53376,0.08530661278486722,10000,-1.7427894159870425,0,0.18490837136519167,-0.19987763938750044,-0.04723534742378177,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,1,0
29.0,72396,1.1607754159095183,9000,-0.13386693101785435,0,-0.47045897678416865,0.7855945927711688,0.5295791219313241,0.22897242212419075,-0.18890868226395535,0,0,0,0,0,0,0,1,0
33.0,54000,2.2362442190341696,10000,-0.6598009734932755,0,0.18490837136519167,-0.19987763938750044,-0.02523918927191096,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,0,1
29.0,72500,-1.2590293911209467,30000,-1.0985980148485086,0,2.244634322691752,0.2928584766918342,0.532295834478259,1.9218511507236298,-1.0456047992572928,0,0,0,0,0,0,0,1,0
31.0,72500,1.9673770182530066,8875,0.30181807458308646,0,-0.47045897678416865,0.2928584766918342,0.532295834478259,0.20930761586327978,-0.18890868226395535,0,0,0,0,0,1,0,0,0
35.0,54000,-0.18356058799629554,10000,-1.7427894159870425,0,0.18490837136519167,1.0319626508108362,-0.02523918927191096,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,1,0
32.0,72500,-0.18356058799629554,4000,-1.7427894159870425,0,-1.0322024180550489,1.0319626508108362,0.532295834478259,-0.9111364720389034,-1.0456047992572928,0,0,0,0,0,1,0,0,0
27.0,56525,-0.18356058799629554,12000,1.5341842332828899,1,0.09128446448671156,0.2928584766918342,0.06124589949173414,0.6334627042541408,1.5244835517227195,1,0,0,0,0,0,1,0,0
35.0,72500,-1.2590293911209467,4000,-0.23967614666379705,0,-1.0322024180550489,0.04649041865216688,0.532295834478259,-0.9111364720389034,-0.18890868226395535,0,0,0,0,0,0,0,0,0
30.0,54000,0.8919082151283555,10000,-1.50938673441511,0,0.18490837136519167,1.0319626508108362,-0.02523918927191096,0.377111390429673,-1.0456047992572928,0,0,0,1,0,1,0,0,0
29.0,72500,-0.721294989558621,7000,0.8619845103557241,0,-0.6577067905411286,0.5392265347315015,0.532295834478259,-0.12437326259348419,0.6677874347293821,1,0,0,0,0,0,1,0,0
33.0,54000,2.639545020205914,10000,-0.009385500846156906,0,0.18490837136519167,0.5392265347315015,-0.02523918927191096,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,0,0
29.0,54996,-0.9901621903397838,10000,-0.32058907627540023,0,0.09128446448671156,1.0319626508108362,0.009348819710956966,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,0,1
27.0,72800,0.6230410143471927,7000,-0.009385500846156906,0,-0.6577067905411286,1.0319626508108362,0.54011072584472,-0.12437326259348419,-0.18890868226395535,0,0,0,0,0,1,0,0,0
28.0,48996,1.9673770182530066,10000,-0.20233171761228808,1,0.27853227824367177,0.7855945927711688,-0.20927537392550197,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,1,0,0
31.0,54996,-0.4524277887774583,10000,-1.0207971209911977,0,0.09128446448671156,0.7855945927711688,0.009348819710956966,0.377111390429673,-1.0456047992572928,0,0,0,1,0,1,0,0,0
33.0,72890,-0.9901621903397838,16400,0.8619845103557241,0,0.46578009200063175,0.04649041865216688,0.5424489143717219,1.0726825692335706,0.6677874347293821,1,0,0,0,0,0,1,0,0
27.0,72900,-0.4524277887774583,10000,1.456383339425579,0,-0.2832111630272084,0.7855945927711688,0.5427085348661235,0.377111390429673,1.5244835517227195,1,0,0,0,0,0,0,1,0
34.0,72960,-0.9901621903397838,11000,0.3702828611775202,0,-0.18958725614872854,0.5392265347315015,0.5442655103578358,0.5111207378906887,-0.18890868226395535,0,0,0,0,0,0,1,0,0
27.0,72996,1.9673770182530066,9200,-1.5529552349752038,0,-0.3768350699056885,0.5392265347315015,0.5451990811835562,0.25987506233650354,-1.0456047992572928,0,0,0,0,1,0,0,0,0
30.0,48996,-0.9901621903397838,10000,1.378582445568268,1,0.27853227824367177,-0.19987763938750044,-0.20927537392550197,0.377111390429673,2.381179668716057,0,0,0,1,0,1,0,0,0
28.0,73000,1.1607754159095183,15600,-1.5529552349752038,0,0.37215618512215165,0.7855945927711688,0.5453027828536354,1.0023639104519564,-1.0456047992572928,0,0,0,0,0,0,0,0,0
27.0,55000,1.6985098174718438,10000,1.011362226561761,0,0.09128446448671156,0.2928584766918342,0.009486460726530416,0.377111390429673,0.6677874347293821,0,0,0,1,1,0,0,0,0
27.0,73000,1.6985098174718438,13000,-1.5529552349752038,0,0.09128446448671156,0.7855945927711688,0.5453027828536354,0.7460071891658497,-1.0456047992572928,0,0,0,0,0,0,0,0,0
31.0,73000,-0.4524277887774583,15000,-0.009385500846156906,0,0.37215618512215165,0.5392265347315015,0.5453027828536354,0.9472166020795586,-0.18890868226395535,0,0,0,0,0,1,0,0,0
31.0,55000,-0.721294989558621,10000,0.435635612017661,0,0.09128446448671156,0.2928584766918342,0.009486460726530416,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,1,0,0
32.0,73000,0.6230410143471927,9600,-0.9710045489225188,0,-0.3768350699056885,0.2928584766918342,0.5453027828536354,0.31971466447367414,-1.0456047992572928,0,0,0,0,0,0,0,1,0
31.0,55000,-0.4524277887774583,10000,-0.13386693101785435,0,0.09128446448671156,1.0319626508108362,0.009486460726530416,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,0,0
32.0,55000,0.08530661278486722,10000,-0.7873944394192652,0,0.09128446448671156,1.0319626508108362,0.009486460726530416,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,1,0,0
34.0,73000,0.6230410143471927,20675,-1.0985980148485086,0,1.0275235332715122,0.2928584766918342,0.5453027828536354,1.3983951006918522,-1.0456047992572928,0,0,0,0,0,1,0,0,0
32.0,73000,0.08530661278486722,6000,1.4314870533912394,0,-0.8449546042980887,0.5392265347315015,0.5453027828536354,-0.34110154828967143,1.5244835517227195,0,0,0,0,0,1,0,0,0
32.0,73000,-0.4524277887774583,8500,-1.1608387299343572,0,-0.47045897678416865,1.0319626508108362,0.5453027828536354,0.1486072764397719,-1.0456047992572928,0,0,0,0,0,1,0,0,0
27.0,73000,1.6985098174718438,10000,-1.6276440930782223,0,-0.2832111630272084,0.5392265347315015,0.5453027828536354,0.377111390429673,-1.0456047992572928,0,0,0,0,0,0,0,1,0
27.0,55000,-0.4524277887774583,10000,-0.23967614666379705,0,0.09128446448671156,-0.19987763938750044,0.009486460726530416,0.377111390429673,-0.18890868226395535,0,0,0,1,0,1,0,0,0
29.0,73000,0.6230410143471927,12000,-1.1608387299343572,0,-0.09596334927024842,1.0319626508108362,0.5453027828536354,0.6334627042541408,-1.0456047992572928,0,0,0,0,0,1,0,0,0
31.0,73000,-0.4524277887774583,12000,0.7655114019726591,0,-0.09596334927024842,0.5392265347315015,0.5453027828536354,0.6334627042541408,0.6677874347293821,1,0,0,0,0,0,0,0,1
29.0,55000,-0.721294989558621,10000,0.46986800531487755,0,0.09128446448671156,0.7855945927711688,0.009486460726530416,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,0,0
32.0,55000,-0.18356058799629554,10000,1.0580427628761477,0,0.09128446448671156,0.7855945927711688,0.009486460726530416,0.377111390429673,1.5244835517227195,1,0,0,1,0,0,0,0,1
28.0,55000,-0.9901621903397838,10000,-0.5290954718129932,0,0.09128446448671156,0.5392265347315015,0.009486460726530416,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,1,0,0
27.0,73000,1.6985098174718438,17000,-0.9772286204311038,0,0.5594039988791119,0.04649041865216688,0.5453027828536354,1.1232059865388424,-1.0456047992572928,0,0,0,0,1,0,0,0,0
28.0,73000,0.08530661278486722,12000,0.6503660790638387,0,-0.09596334927024842,0.7855945927711688,0.5453027828536354,0.6334627042541408,0.6677874347293821,0,0,0,0,0,0,0,1,0
34.0,55000,-1.2590293911209467,10000,-0.4699667924814372,0,0.09128446448671156,-0.19987763938750044,0.009486460726530416,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,1,0,0
28.0,73000,0.35417381356603,15000,0.2520255025144075,0,0.37215618512215165,0.7855945927711688,0.5453027828536354,0.9472166020795586,-0.18890868226395535,0,0,0,0,0,0,0,0,1
27.0,55812,-0.4524277887774583,10000,-1.3942414115062898,0,0.09128446448671156,1.0319626508108362,0.03722233349023236,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,0,0
35.0,56000,0.08530661278486722,10000,0.435635612017661,0,0.09128446448671156,-0.19987763938750044,0.04358640044508782,0.377111390429673,-0.18890868226395535,0,0,0,1,1,0,0,0,0
31.0,73000,0.8919082151283555,6800,-1.0207971209911977,0,-0.7513306974196088,0.5392265347315015,0.5453027828536354,-0.1651287033515366,-1.0456047992572928,0,0,0,0,1,0,0,0,0
33.0,56000,0.6230410143471927,10000,0.10575982206266289,0,0.09128446448671156,0.04649041865216688,0.04358640044508782,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,1,0
33.0,56000,-0.721294989558621,10000,-1.0207971209911977,0,0.09128446448671156,-0.19987763938750044,0.04358640044508782,0.377111390429673,-1.0456047992572928,0,0,0,1,1,0,0,0,0
28.0,73000,1.6985098174718438,15000,-0.009385500846156906,0,0.37215618512215165,0.04649041865216688,0.5453027828536354,0.9472166020795586,-0.18890868226395535,0,0,0,0,1,0,0,0,0
27.0,56253,1.6985098174718438,10000,0.10575982206266289,0,0.09128446448671156,0.5392265347315015,0.05211717034644809,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,0,1
28.0,73008,-0.721294989558621,14000,0.5321087204007265,0,0.18490837136519167,0.04649041865216688,0.5455101691482616,0.8502077261607598,0.6677874347293821,1,0,0,0,1,0,0,0,0
28.0,73073,0.8919082151283555,4200,-1.6276440930782223,0,-1.0322024180550489,0.2928584766918342,0.5471943408734434,-0.8425460380890429,-1.0456047992572928,0,0,0,0,0,0,0,0,1
29.0,57000,0.08530661278486722,10000,2.3713218511875547,0,0.09128446448671156,0.04649041865216688,0.0770827802944841,0.377111390429673,2.381179668716057,1,0,0,1,1,0,0,0,0
27.0,73200,0.08530661278486722,18000,-0.009385500846156906,0,0.7466518126360718,0.5392265347315015,0.5504806346847964,1.2035757267553766,-0.18890868226395535,0,0,0,0,0,0,0,1,0
27.0,73200,0.6230410143471927,15000,0.6845984723610559,0,0.27853227824367177,-0.19987763938750044,0.5504806346847964,0.9472166020795586,0.6677874347293821,0,0,0,0,1,0,0,0,0
32.0,73200,-0.9901621903397838,7200,-0.2552363254352594,0,-0.6577067905411286,0.2928584766918342,0.5504806346847964,-0.0847658547361308,-0.18890868226395535,0,0,0,0,0,0,0,1,0
34.0,67392,-1.2590293911209467,15000,0.8806567248814788,1,0.46578009200063175,-0.19987763938750044,0.3940291395263967,0.9472166020795586,0.6677874347293821,1,0,0,0,0,0,0,1,0
27.0,73400,1.429642616690681,2100,-1.3257766249118563,0,-1.313074138690489,-0.19987763938750044,0.5556443588553122,-1.816892774269335,-1.0456047992572928,0,0,0,0,0,0,1,0,0
34.0,57000,-0.9901621903397838,10000,0.0372950354682297,0,0.09128446448671156,0.5392265347315015,0.0770827802944841,0.377111390429673,-0.18890868226395535,0,0,0,1,1,0,0,0,0
28.0,73500,1.9673770182530066,10000,-0.35482146957261684,0,-0.2832111630272084,1.0319626508108362,0.5582209471187097,0.377111390429673,-0.18890868226395535,0,0,1,0,0,1,0,0,0
30.0,73524,-0.721294989558621,10000,1.1576279070135056,0,-0.2832111630272084,0.5392265347315015,0.5588388066765587,0.377111390429673,1.5244835517227195,0,0,0,0,1,0,0,0,0
32.0,73527,1.6985098174718438,12000,0.435635612017661,0,-0.09596334927024842,0.2928584766918342,0.5589160249401735,0.6334627042541408,-0.18890868226395535,0,0,0,0,1,0,0,0,0
34.0,58000,1.6985098174718438,10000,-0.1151947164920996,0,-0.0023394423917683085,0.7855945927711688,0.10999659491225022,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,1,0
27.0,73580,-0.4524277887774583,19950,1.2260926936079393,0,0.933899626393032,0.2928584766918342,0.5602796950167857,1.3482028603362903,1.5244835517227195,0,0,0,0,1,0,0,0,0
34.0,73600,1.429642616690681,15000,0.435635612017661,0,0.27853227824367177,0.2928584766918342,0.560794032249509,0.9472166020795586,-0.18890868226395535,0,0,0,0,0,1,0,0,0
29.0,58000,-0.4524277887774583,10000,-1.2541998025631302,0,-0.0023394423917683085,-0.19987763938750044,0.10999659491225022,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,1,0
32.0,58000,-0.4524277887774583,10000,-0.018721608109034008,0,-0.0023394423917683085,1.0319626508108362,0.10999659491225022,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,1,0,0
28.0,58100,-0.18356058799629554,10000,-0.23967614666379705,0,-0.0023394423917683085,0.5392265347315015,0.11325671105326093,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,1,0,0
27.0,57800,1.6985098174718438,16000,1.6399934489288324,1,0.6530279057575917,0.5392265347315015,0.10345946624531058,1.037962749778786,1.5244835517227195,0,0,0,0,0,0,1,0,0
35.0,74000,2.2362442190341696,5000,-0.9710045489225188,0,-0.9385785111765687,-0.19987763938750044,0.5710515311234335,-0.5974294324235455,-1.0456047992572928,0,0,0,0,0,0,0,0,0
34.0,74000,1.429642616690681,17000,1.011362226561761,0,0.5594039988791119,1.0319626508108362,0.5710515311234335,1.1232059865388424,0.6677874347293821,1,0,0,0,1,0,0,0,0
27.0,59004,-0.4524277887774583,10000,1.64932955619171,0,-0.0023394423917683085,0.04649041865216688,0.1424760627632063,0.377111390429673,1.5244835517227195,1,0,0,1,1,0,0,0,0
29.0,74000,-0.18356058799629554,12000,-0.009385500846156906,0,-0.09596334927024842,0.7855945927711688,0.5710515311234335,0.6334627042541408,-0.18890868226395535,0,0,0,0,0,0,0,0,0
27.0,74000,-0.18356058799629554,12100,1.8267155941863789,0,-0.09596334927024842,0.7855945927711688,0.5710515311234335,0.6451312472623172,1.5244835517227195,1,0,0,0,1,0,0,0,0
32.0,74000,-0.9901621903397838,1200,-1.0985980148485086,0,-1.406698045568969,0.7855945927711688,0.5710515311234335,-2.6033047407171823,-1.0456047992572928,0,0,0,0,0,1,0,0,0
28.0,74000,2.2362442190341696,7800,-0.009385500846156906,0,-0.5640828836626486,0.2928584766918342,0.5710515311234335,0.02777262219423147,-0.18890868226395535,0,0,0,0,0,0,0,1,0
29.0,54000,0.08530661278486722,10000,0.7686234377269514,1,0.18490837136519167,0.7855945927711688,-0.02523918927191096,0.377111390429673,0.6677874347293821,1,0,0,1,0,1,0,0,0
32.0,74000,0.08530661278486722,15000,0.027958928205352052,0,0.27853227824367177,0.2928584766918342,0.5710515311234335,0.9472166020795586,-0.18890868226395535,0,0,0,0,0,0,0,1,0
30.0,74000,2.2362442190341696,10500,-0.08718639470346774,0,-0.2832111630272084,0.5392265347315015,0.5710515311234335,0.44571186500623866,-0.18890868226395535,0,0,1,0,0,0,1,0,0
30.0,74000,-1.2590293911209467,7625,-1.0985980148485086,0,-0.6577067905411286,-0.19987763938750044,0.5710515311234335,-0.004131178234836379,-1.0456047992572928,0,0,0,0,0,0,0,1,0
28.0,60000,0.8919082151283555,10000,-0.6598009734932755,0,-0.0023394423917683085,0.7855945927711688,0.17415519570960192,0.377111390429673,-1.0456047992572928,0,0,0,1,1,0,0,0,0
33.0,74000,-0.721294989558621,20500,-1.3942414115062898,0,1.0275235332715122,1.0319626508108362,0.5710515311234335,1.3864427539857371,-1.0456047992572928,0,0,0,0,0,0,1,0,0
29.0,74000,0.8919082151283555,25000,0.14621628686846477,0,1.5892669745423924,0.04649041865216688,0.5710515311234335,1.6654857770230687,-0.18890868226395535,0,0,0,0,1,0,0,0,0
29.0,74000,-1.2590293911209467,9000,-1.0923739433399238,0,-0.47045897678416865,1.0319626508108362,0.5710515311234335,0.22897242212419075,-1.0456047992572928,0,0,0,0,0,1,0,0,0
32.0,68000,0.35417381356603,1000,1.151403835504921,1,-1.500321952447449,0.7855945927711688,0.4110264319152902,-2.8594453418201247,0.6677874347293821,1,0,0,0,1,0,0,0,0
28.0,74000,0.35417381356603,18000,-0.08407435894917538,0,0.6530279057575917,-0.19987763938750044,0.5710515311234335,1.2035757267553766,-0.18890868226395535,0,0,0,0,1,0,0,0,0
29.0,54000,1.9673770182530066,10000,0.2146810734628985,1,0.18490837136519167,0.2928584766918342,-0.02523918927191096,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,1,0
32.0,74000,-0.4524277887774583,5000,-0.12453082375497725,0,-0.9385785111765687,1.0319626508108362,0.5710515311234335,-0.5974294324235455,-0.18890868226395535,0,0,1,0,0,0,0,1,0
30.0,74000,2.505111419815332,14000,0.902440975161526,0,0.18490837136519167,1.0319626508108362,0.5710515311234335,0.8502077261607598,0.6677874347293821,1,0,0,0,0,0,0,0,1
30.0,60000,-0.18356058799629554,10000,-1.5529552349752038,0,-0.0023394423917683085,0.2928584766918342,0.17415519570960192,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,0,1
32.0,60000,-1.2590293911209467,10000,0.435635612017661,0,-0.0023394423917683085,0.7855945927711688,0.17415519570960192,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,1,0
32.0,74000,-1.2590293911209467,1800,-0.6473528304761059,0,-1.406698045568969,1.0319626508108362,0.5710515311234335,-2.0335429918797168,-1.0456047992572928,0,0,0,0,0,0,0,1,0
30.0,60000,-0.721294989558621,10000,-1.0985980148485086,0,-0.0023394423917683085,0.2928584766918342,0.17415519570960192,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,1,0
28.0,54000,-0.721294989558621,10000,1.702234164014681,1,0.18490837136519167,0.2928584766918342,-0.02523918927191096,0.377111390429673,1.5244835517227195,1,0,0,1,1,0,0,0,0
35.0,74000,1.1607754159095183,8200,-0.9398841913795946,0,-0.5640828836626486,-0.19987763938750044,0.5710515311234335,0.09808688477739179,-1.0456047992572928,0,0,0,0,1,0,0,0,0
28.0,74000,1.9673770182530066,5450,0.5134365058749718,0,-0.9385785111765687,0.04649041865216688,0.5710515311234335,-0.4762723261036853,1.5244835517227195,1,0,1,0,0,0,0,0,1
34.0,74004,0.35417381356603,7200,-1.3693451254719504,0,-0.6577067905411286,0.2928584766918342,0.5711538258711328,-0.0847658547361308,-1.0456047992572928,0,0,1,0,0,0,0,0,1
35.0,60000,0.6230410143471927,10000,0.027958928205352052,0,-0.0023394423917683085,0.7855945927711688,0.17415519570960192,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,1,0
29.0,74004,-0.721294989558621,10000,0.26136160977728456,0,-0.2832111630272084,0.5392265347315015,0.5711538258711328,0.377111390429673,-0.18890868226395535,0,0,0,0,0,0,0,0,0
29.0,74004,2.2362442190341696,13000,0.07463946451973866,0,0.09128446448671156,0.04649041865216688,0.5711538258711328,0.7460071891658497,-0.18890868226395535,0,0,0,0,0,0,0,1,0
28.0,54000,1.6985098174718438,10000,1.5559684835629368,1,0.18490837136519167,0.5392265347315015,-0.02523918927191096,0.377111390429673,1.5244835517227195,1,0,0,1,0,0,0,0,0
33.0,60000,0.08530661278486722,10000,-1.6276440930782223,0,-0.0023394423917683085,-0.19987763938750044,0.17415519570960192,0.377111390429673,-1.0456047992572928,0,0,0,1,1,0,0,0,0
34.0,60000,-0.9901621903397838,10000,-0.4357343991842206,0,-0.0023394423917683085,0.7855945927711688,0.17415519570960192,0.377111390429673,-0.18890868226395535,0,0,0,1,1,0,0,0,0
28.0,60000,-0.18356058799629554,10000,-1.3942414115062898,0,-0.0023394423917683085,0.04649041865216688,0.17415519570960192,0.377111390429673,-1.0456047992572928,0,0,0,1,1,0,0,0,0
34.0,74256,-0.9901621903397838,11000,-0.5508797220930404,0,-0.18958725614872854,0.7855945927711688,0.5775872735060978,0.5111207378906887,-0.18890868226395535,0,0,0,0,0,1,0,0,0
32.0,74280,-0.18356058799629554,6400,-0.009385500846156906,0,-0.7513306974196088,1.0319626508108362,0.5781988437395458,-0.2503641871545303,-0.18890868226395535,0,0,0,0,0,0,0,0,0
32.0,74346,2.639545020205914,7000,-0.9710045489225188,0,-0.7513306974196088,0.7855945927711688,0.5798796435714721,-0.12437326259348419,-1.0456047992572928,0,0,0,0,0,0,1,0,0
29.0,74360,0.6230410143471927,8725,-1.5654033779923735,0,-0.47045897678416865,0.2928584766918342,0.5802359850436251,0.1853409855488385,-1.0456047992572928,0,0,1,0,0,0,1,0,0
28.0,74400,0.6230410143471927,12000,-0.009385500846156906,0,-0.09596334927024842,0.04649041865216688,0.5812537339841539,0.6334627042541408,-0.18890868226395535,0,0,0,0,0,0,1,0,0
29.0,60000,0.08530661278486722,10000,-0.9772286204311038,0,-0.0023394423917683085,0.5392265347315015,0.17415519570960192,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,1,0,0
27.0,54000,-0.18356058799629554,10000,1.5341842332828899,1,0.18490837136519167,0.7855945927711688,-0.02523918927191096,0.377111390429673,1.5244835517227195,0,0,0,1,0,0,0,0,0
30.0,74400,0.8919082151283555,7500,-1.0985980148485086,0,-0.6577067905411286,0.2928584766918342,0.5812537339841539,-0.027371081326199486,-1.0456047992572928,0,0,1,0,0,0,0,0,1
31.0,74400,1.6985098174718438,13000,-0.9772286204311038,0,-0.0023394423917683085,1.0319626508108362,0.5812537339841539,0.7460071891658497,-1.0456047992572928,0,0,0,0,0,0,0,0,1
27.0,68400,0.8919082151283555,8000,1.0082501908074686,1,-0.47045897678416865,0.2928584766918342,0.4221261810571122,0.06336920847450611,0.6677874347293821,0,0,0,0,0,0,0,0,0
32.0,60000,-0.18356058799629554,10000,-1.0923739433399238,0,-0.0023394423917683085,0.7855945927711688,0.17415519570960192,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,0,1
29.0,54000,-1.2590293911209467,10000,1.2260926936079393,1,0.18490837136519167,0.7855945927711688,-0.02523918927191096,0.377111390429673,1.5244835517227195,0,0,0,1,0,0,0,1,0
28.0,74600,1.9673770182530066,9500,-0.07473825168629827,0,-0.3768350699056885,0.7855945927711688,0.5863342850897684,0.30499179885811234,0.6677874347293821,0,0,1,0,0,0,0,1,0
31.0,74628,1.9673770182530066,15000,0.6130216500123298,0,0.27853227824367177,-0.19987763938750044,0.5870444751066075,0.9472166020795586,0.6677874347293821,0,0,0,0,0,0,0,0,0
34.0,74700,1.429642616690681,14000,-0.34548536230973975,0,0.18490837136519167,-0.19987763938750044,0.588869455196031,0.8502077261607598,-0.18890868226395535,0,0,1,0,0,0,1,0,0
